KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
1603,Integritas Dalam Pelaksanaan Tugas,71.19,82.4,83.3,86.69,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1603,Internal,71.0,76.84,77.72,78.53,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Internal
1603,Pengelolaan Anggaran,68.39,83.59,85.76,88.2,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1603,Pengelolaan PBJ,62.7,86.34,90.13,93.39,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1603,Pengelolaan SDM,64.29,70.44,72.78,68.68,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1603,Perdagangan Pengaruh (Trading in Influence),77.8,71.54,68.93,71.61,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1603,Sosialisasi Antikorupsi,70.81,65.59,64.78,63.14,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1603,Transparansi,83.14,81.26,82.35,81.87,PEMERINTAH KABUPATEN MUARA ENIM,PROVINSI SUMATERA SELATAN,Transparansi
1604,Integritas Dalam Pelaksanaan Tugas,69.87,81.26,79.4,78.5,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1604,Internal,67.97,74.2,74.86,71.84,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Internal
1604,Pengelolaan Anggaran,64.63,80.54,80.07,79.39,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1604,Pengelolaan PBJ,61.72,85.72,88.01,80.24,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1604,Pengelolaan SDM,61.34,70.8,70.46,65.83,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1604,Perdagangan Pengaruh (Trading in Influence),75.97,67.47,66.73,67.94,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1604,Sosialisasi Antikorupsi,64.11,58.99,62.7,57.45,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1604,Transparansi,79.52,78.74,79.92,77.57,PEMERINTAH KABUPATEN LAHAT,PROVINSI SUMATERA SELATAN,Transparansi
1605,Integritas Dalam Pelaksanaan Tugas,74.17,82.55,82.46,83.57,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1605,Internal,68.45,76.55,76.54,75.17,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Internal
1605,Pengelolaan Anggaran,67.22,83.01,83.34,83.0,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1605,Pengelolaan PBJ,51.66,86.74,88.77,88.37,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1605,Pengelolaan SDM,61.1,68.37,69.73,66.69,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1605,Perdagangan Pengaruh (Trading in Influence),77.21,70.17,69.62,66.71,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1605,Sosialisasi Antikorupsi,68.74,65.87,62.72,59.51,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1605,Transparansi,82.38,82.76,83.08,83.41,PEMERINTAH KABUPATEN MUSI RAWAS,PROVINSI SUMATERA SELATAN,Transparansi
1606,Integritas Dalam Pelaksanaan Tugas,75.57,83.62,83.42,87.99,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1606,Internal,71.52,78.21,77.62,79.54,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Internal
1606,Pengelolaan Anggaran,67.56,83.67,84.33,86.21,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1606,Pengelolaan PBJ,58.31,87.13,89.56,92.07,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1606,Pengelolaan SDM,64.2,74.06,75.43,73.95,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1606,Perdagangan Pengaruh (Trading in Influence),79.72,73.76,71.23,73.62,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1606,Sosialisasi Antikorupsi,72.37,64.9,60.59,61.58,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1606,Transparansi,85.24,83.88,82.97,86.01,PEMERINTAH KABUPATEN MUSI BANYUASIN,PROVINSI SUMATERA SELATAN,Transparansi
1607,Integritas Dalam Pelaksanaan Tugas,71.74,79.08,81.56,84.05,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1607,Internal,68.98,74.93,74.72,76.3,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Internal
1607,Pengelolaan Anggaran,63.6,81.3,81.87,84.57,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1607,Pengelolaan PBJ,58.86,85.32,87.2,90.5,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1607,Pengelolaan SDM,60.93,69.62,69.53,65.98,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1607,Perdagangan Pengaruh (Trading in Influence),77.16,68.15,67.91,67.83,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1607,Sosialisasi Antikorupsi,69.5,63.15,58.71,62.71,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1607,Transparansi,82.62,81.53,80.49,82.78,PEMERINTAH KABUPATEN BANYUASIN,PROVINSI SUMATERA SELATAN,Transparansi
1608,Integritas Dalam Pelaksanaan Tugas,69.79,81.42,79.0,83.08,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1608,Internal,68.19,72.9,72.97,73.84,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Internal
1608,Pengelolaan Anggaran,64.76,79.83,78.82,81.66,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1608,Pengelolaan PBJ,62.02,83.72,84.05,88.41,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1608,Pengelolaan SDM,60.58,66.99,66.56,67.43,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1608,Perdagangan Pengaruh (Trading in Influence),76.44,64.13,67.34,63.65,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1608,Sosialisasi Antikorupsi,63.92,59.3,58.6,55.64,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1608,Transparansi,81.36,79.88,80.43,82.93,PEMERINTAH KABUPATEN OGAN KOMERING ULU SELATAN,PROVINSI SUMATERA SELATAN,Transparansi
1609,Integritas Dalam Pelaksanaan Tugas,71.23,83.58,83.82,87.13,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1609,Internal,72.47,77.67,78.57,78.51,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Internal
1609,Pengelolaan Anggaran,67.97,83.54,84.9,86.54,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1609,Pengelolaan PBJ,66.24,87.25,90.69,91.72,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1609,Pengelolaan SDM,66.92,74.57,76.64,72.34,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1609,Perdagangan Pengaruh (Trading in Influence),80.18,70.82,71.74,69.96,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1609,Sosialisasi Antikorupsi,70.68,64.99,62.64,63.76,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1609,Transparansi,84.76,82.87,83.44,82.6,PEMERINTAH KABUPATEN OGAN KOMERING ULU TIMUR,PROVINSI SUMATERA SELATAN,Transparansi
1610,Integritas Dalam Pelaksanaan Tugas,66.81,84.17,81.38,84.28,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1610,Internal,68.49,79.0,75.99,75.36,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Internal
1610,Pengelolaan Anggaran,64.82,85.05,83.36,84.28,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1610,Pengelolaan PBJ,52.52,88.41,87.63,88.85,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1610,Pengelolaan SDM,63.91,72.57,70.46,63.51,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1610,Perdagangan Pengaruh (Trading in Influence),78.61,74.09,68.95,68.14,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1610,Sosialisasi Antikorupsi,71.17,67.42,59.56,60.25,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1610,Transparansi,82.96,84.58,85.39,83.01,PEMERINTAH KABUPATEN OGAN ILIR,PROVINSI SUMATERA SELATAN,Transparansi
1611,Integritas Dalam Pelaksanaan Tugas,63.83,79.68,80.9,84.35,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1611,Internal,64.71,72.88,73.67,80.61,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Internal
1611,Pengelolaan Anggaran,62.38,77.45,81.04,85.37,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1611,Pengelolaan PBJ,55.01,82.95,86.63,89.4,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1611,Pengelolaan SDM,56.98,65.85,67.86,74.97,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1611,Perdagangan Pengaruh (Trading in Influence),71.89,67.0,65.21,74.44,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1611,Sosialisasi Antikorupsi,65.72,62.02,58.51,72.93,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1611,Transparansi,78.51,78.68,80.16,85.52,PEMERINTAH KABUPATEN EMPAT LAWANG,PROVINSI SUMATERA SELATAN,Transparansi
1612,Integritas Dalam Pelaksanaan Tugas,73.59,83.51,84.42,84.52,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1612,Internal,74.39,77.27,76.07,75.7,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Internal
1612,Pengelolaan Anggaran,70.47,85.01,84.09,84.92,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1612,Pengelolaan PBJ,68.98,86.91,87.22,90.54,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1612,Pengelolaan SDM,69.89,73.16,73.17,69.83,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1612,Perdagangan Pengaruh (Trading in Influence),79.87,67.86,67.16,69.21,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1612,Sosialisasi Antikorupsi,74.05,65.69,58.91,55.22,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1612,Transparansi,84.55,83.39,83.07,80.41,PEMERINTAH KABUPATEN PENUKAL ABAB LEMATANG ILIR,PROVINSI SUMATERA SELATAN,Transparansi
1613,Integritas Dalam Pelaksanaan Tugas,75.68,83.6,78.36,75.76,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1613,Internal,71.79,77.76,73.06,67.66,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Internal
1613,Pengelolaan Anggaran,70.6,85.77,79.82,75.52,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1613,Pengelolaan PBJ,60.26,88.32,82.71,78.55,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1613,Pengelolaan SDM,64.2,72.04,66.26,59.04,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1613,Perdagangan Pengaruh (Trading in Influence),79.22,70.51,64.86,60.67,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1613,Sosialisasi Antikorupsi,71.07,64.99,64.9,54.99,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1613,Transparansi,83.94,83.12,78.04,73.39,PEMERINTAH KABUPATEN MUSI RAWAS UTARA,PROVINSI SUMATERA SELATAN,Transparansi
1671,Integritas Dalam Pelaksanaan Tugas,72.97,83.45,80.59,82.9,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1671,Internal,73.29,78.72,76.15,75.41,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Internal
1671,Pengelolaan Anggaran,73.27,85.94,85.81,85.85,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1671,Pengelolaan PBJ,64.9,87.51,88.45,87.36,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1671,Pengelolaan SDM,64.34,72.11,67.54,64.26,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1671,Perdagangan Pengaruh (Trading in Influence),81.27,73.67,71.53,68.9,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1671,Sosialisasi Antikorupsi,72.11,67.77,59.45,59.92,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1671,Transparansi,85.58,83.89,83.65,83.55,PEMERINTAH KOTA PALEMBANG,PROVINSI SUMATERA SELATAN,Transparansi
1672,Integritas Dalam Pelaksanaan Tugas,77.06,85.8,84.04,84.64,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1672,Internal,75.26,79.42,77.3,75.72,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Internal
1672,Pengelolaan Anggaran,70.26,84.85,84.49,84.65,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1672,Pengelolaan PBJ,75.39,90.02,92.01,92.03,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1672,Pengelolaan SDM,65.78,74.2,72.6,66.8,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1672,Perdagangan Pengaruh (Trading in Influence),80.53,74.11,70.63,65.9,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1672,Sosialisasi Antikorupsi,73.32,66.47,58.57,57.9,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1672,Transparansi,84.79,83.91,83.03,83.44,PEMERINTAH KOTA PRABUMULIH,PROVINSI SUMATERA SELATAN,Transparansi
1673,Integritas Dalam Pelaksanaan Tugas,73.66,82.93,80.25,81.78,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1673,Internal,70.37,75.84,72.66,73.65,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Internal
1673,Pengelolaan Anggaran,69.67,82.37,79.09,81.37,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1673,Pengelolaan PBJ,65.74,87.49,84.58,85.93,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1673,Pengelolaan SDM,63.05,69.93,65.48,62.99,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1673,Perdagangan Pengaruh (Trading in Influence),76.13,68.35,65.99,65.21,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1673,Sosialisasi Antikorupsi,65.5,62.2,58.65,62.41,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1673,Transparansi,80.91,81.81,78.68,80.15,PEMERINTAH KOTA PAGAR ALAM,PROVINSI SUMATERA SELATAN,Transparansi
1674,Integritas Dalam Pelaksanaan Tugas,63.55,80.52,82.09,85.94,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Integritas Dalam Pelaksanaan Tugas
1674,Internal,64.73,73.71,74.38,78.68,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Internal
1674,Pengelolaan Anggaran,63.88,79.68,80.67,83.41,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Pengelolaan Anggaran
1674,Pengelolaan PBJ,48.61,85.38,87.47,89.77,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Pengelolaan PBJ
1674,Pengelolaan SDM,58.07,65.01,65.31,72.66,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Pengelolaan SDM
1674,Perdagangan Pengaruh (Trading in Influence),75.25,67.92,69.5,73.6,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Perdagangan Pengaruh (Trading in Influence)
1674,Sosialisasi Antikorupsi,64.39,60.56,58.7,66.93,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Sosialisasi Antikorupsi
1674,Transparansi,81.69,80.73,80.78,81.39,PEMERINTAH KOTA LUBUKLINGGAU,PROVINSI SUMATERA SELATAN,Transparansi
1700,Integritas Dalam Pelaksanaan Tugas,66.02,76.1,75.11,77.56,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Integritas Dalam Pelaksanaan Tugas
1700,Internal,65.69,70.4,68.35,68.47,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Internal
1700,Pengelolaan Anggaran,63.03,75.7,74.72,75.06,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Pengelolaan Anggaran
1700,Pengelolaan PBJ,59.99,80.89,82.32,82.87,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Pengelolaan PBJ
1700,Pengelolaan SDM,55.71,60.14,57.79,55.38,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Pengelolaan SDM
1700,Perdagangan Pengaruh (Trading in Influence),72.63,66.53,62.48,60.82,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Perdagangan Pengaruh (Trading in Influence)
1700,Sosialisasi Antikorupsi,64.23,58.87,53.54,54.61,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Sosialisasi Antikorupsi
1700,Transparansi,79.52,77.76,76.4,77.58,PEMERINTAH PROVINSI BENGKULU,PROVINSI BENGKULU,Transparansi
1701,Integritas Dalam Pelaksanaan Tugas,72.26,82.21,80.61,84.04,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Integritas Dalam Pelaksanaan Tugas
1701,Internal,71.52,74.07,72.46,74.51,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Internal
1701,Pengelolaan Anggaran,68.78,82.05,80.15,84.57,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Pengelolaan Anggaran
1701,Pengelolaan PBJ,68.84,85.39,84.49,89.04,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Pengelolaan PBJ
1701,Pengelolaan SDM,63.01,68.22,62.07,63.98,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Pengelolaan SDM
1701,Perdagangan Pengaruh (Trading in Influence),77.58,67.77,67.76,68.56,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Perdagangan Pengaruh (Trading in Influence)
1701,Sosialisasi Antikorupsi,68.19,58.48,57.0,55.61,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Sosialisasi Antikorupsi
1701,Transparansi,83.03,78.79,79.32,80.64,PEMERINTAH KABUPATEN BENGKULU SELATAN,PROVINSI BENGKULU,Transparansi
1702,Integritas Dalam Pelaksanaan Tugas,76.21,83.41,79.28,84.99,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Integritas Dalam Pelaksanaan Tugas
1702,Internal,74.06,75.76,72.17,74.67,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Internal
1702,Pengelolaan Anggaran,73.47,86.41,80.72,84.45,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Pengelolaan Anggaran
1702,Pengelolaan PBJ,75.4,88.37,84.31,89.92,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Pengelolaan PBJ
1702,Pengelolaan SDM,64.4,70.0,63.67,64.65,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Pengelolaan SDM
1702,Perdagangan Pengaruh (Trading in Influence),77.55,67.18,64.23,65.76,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Perdagangan Pengaruh (Trading in Influence)
1702,Sosialisasi Antikorupsi,69.7,58.66,57.67,56.85,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Sosialisasi Antikorupsi
1702,Transparansi,82.79,81.44,80.12,81.55,PEMERINTAH KABUPATEN REJANG LEBONG,PROVINSI BENGKULU,Transparansi
1703,Integritas Dalam Pelaksanaan Tugas,71.2,84.55,83.36,86.03,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Integritas Dalam Pelaksanaan Tugas
1703,Internal,72.73,78.84,75.56,75.97,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Internal
1703,Pengelolaan Anggaran,69.14,85.73,83.16,83.33,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Pengelolaan Anggaran
1703,Pengelolaan PBJ,68.73,89.27,89.13,90.88,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Pengelolaan PBJ
1703,Pengelolaan SDM,65.0,73.43,69.92,68.96,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Pengelolaan SDM
1703,Perdagangan Pengaruh (Trading in Influence),79.7,73.52,69.08,68.66,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Perdagangan Pengaruh (Trading in Influence)
1703,Sosialisasi Antikorupsi,71.18,65.49,58.01,56.85,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Sosialisasi Antikorupsi
1703,Transparansi,84.58,83.4,80.57,82.11,PEMERINTAH KABUPATEN BENGKULU UTARA,PROVINSI BENGKULU,Transparansi
1704,Integritas Dalam Pelaksanaan Tugas,75.61,80.52,83.1,75.58,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Integritas Dalam Pelaksanaan Tugas
1704,Internal,68.33,73.55,73.89,66.86,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Internal
1704,Pengelolaan Anggaran,67.0,79.7,80.68,72.82,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Pengelolaan Anggaran
1704,Pengelolaan PBJ,55.81,85.53,86.45,77.4,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Pengelolaan PBJ
1704,Pengelolaan SDM,62.69,66.99,67.7,56.86,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Pengelolaan SDM
1704,Perdagangan Pengaruh (Trading in Influence),73.8,68.22,68.36,59.36,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Perdagangan Pengaruh (Trading in Influence)
1704,Sosialisasi Antikorupsi,65.97,58.44,55.65,53.18,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Sosialisasi Antikorupsi
1704,Transparansi,81.39,79.25,79.93,78.15,PEMERINTAH KABUPATEN KAUR,PROVINSI BENGKULU,Transparansi
